ID_VAGA,DATA_CONSULTA,TITULO,EMPRESA,LOCAL,ANUNCIANTE,DESCRICAO,POSTADO_EM,REGIME,REMOTO,QUALIFICACOES,RESPONSABILIDADES,BENEFICIOS,BUSCA,DATA_ANUNCIO
eyJqb2JfdGl0bGUiOiJFbmNhcnJlZ2FkbyBkZSBPYnJhcyIsImNvbXBhbnlfbmFtZSI6IkNvbmZpZGVuY2lhbCIsImFkZHJlc3NfY2l0eSI6IlBlZHJlaXJhLCBTUCIsImh0aWRvY2lkIjoiYUhZQTVxNEdkWDNfOWdsREFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0In0=,2025-03-27 12:41:44 UTC,Encarregado de Obras,Confidencial,"Pedreira, SP",Trabalha Brasil,"Descrição Geral:experiência de encarregado de obras de no pró ativo, boa comunicação.

Requisitos:
O candidato precisa ter conhecimento geral de obras para o cargo anunciado.
Somente

Horario: de trabalho de seg. A sexta aos sábados eventualmente,

Benefícios: a combinar",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJQcmVwYXJhZG9yIGRlIHRpbnRhcyIsImNvbXBhbnlfbmFtZSI6IkRlc2FmaW8gUkgiLCJhZGRyZXNzX2NpdHkiOiJQZWRyZWlyYSwgU1AiLCJodGlkb2NpZCI6InJ2bmNKWFZIYkdhSzR2RnZBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdCJ9,2025-03-27 12:41:44 UTC,Preparador de tintas,Desafio RH,"Pedreira, SP",BNE,"Empresa que atende ao segmento farmaceutico Requisitos: Residir em pedreira/sp, cidades vizinhas ou profissional com disponibilidade para residir na cidade de pedreira;
escolaridade mínima: Fundamental completo;
experiência em análise utilizando as ferramentas dá qualidade para identificar defeitos em outras envernizadoras, dominar os ajustes no sincronismo de transporte (entrada/saída), fornos, unidade de aplicação, acumulador e vedante.

Disponibilidade para trabalhar em algum dos seguintes turnos:
1º turno: Segunda a sexta das 05:00 às 13:30 / sábado das 05:00 às 11:00
2º turno: Segunda a sexta das 13:30 às 22:00 / sábado das 11:00 às 17:00
3º turno: Domingo a sexta das 22:00 às 05:00. Atribuições: - dominar o setup de diâmetro (verniz e vedante);
- dominar e ter a capacidade de treinar a operação em regulagem do empuxe da caixa de entrada conforme o tamanho da bisnaga e corrigir desvios de qualidade propondo melhorias;
- preparar pré-setup qualificando ferramental para troca de diâmetro;
- dominar e treinar a operação de como fazer a regulagem do empuxe da caixa de entrada conforme o tamanho da bisnaga e corrigir desvios de qualidade;
- fazer análise utilizando as ferramentas dá qualidade para identificar defeitos em outras envernizadoras, dominar os ajustes no sincronismo de transporte (entrada/saída), fornos, unidade de aplicação, acumulador e vedante. Tipo de vínculo: Efetivo. Benefícios: Vale alimentação, plano odontológico, plano de saúde, plr, refeição no local,",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJDb250cm9sYWRvciBkZSBFc3RvcXVlICAvIFBlZHJlaXJhLCBTUCIsImNvbXBhbnlfbmFtZSI6IkpvYmJvbCIsImFkZHJlc3NfY2l0eSI6IlBlZHJlaXJhLCBTUCIsImh0aWRvY2lkIjoiT3FUdzViTVloVGh3akkzd0FBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0In0=,2025-03-27 12:41:44 UTC,"Controlador de Estoque  / Pedreira, SP",Jobbol,"Pedreira, SP",Jobbol,"Indústria no segmento de utilitários admite Controlador de Estoque para atuar em Pedreira em Tempo integral.

ATIVIDADES:

Atendimento e suprimento a linha de produção, disponibilizando produtos inacabados na sua área de separação.
Tarefas pertinentes a rotinas de Controlador de Estoque.
Para atuação na cidade de Pedreira / SP.

Período: Tempo integral Segunda-feira a Sábado. Das 13:40 às 22:00.

REQUISITOS:

✔ Ensino médio completo.

✔ Necessário experiência para exercer as funções.

Experiência prévia na operação de empilhadeira.
Residir em Pedreira ou cidades próximas.

VANTAGENS:

✔ Contrato: Efetivo.

✔ Salário(R$): 2.521,16

✔ Benefícios: A combinar. /

LOCAL:

Pedreira, SP

cód. vaga: 29374681946.",há 18 dias,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-09
eyJqb2JfdGl0bGUiOiJBc3Npc3RlbnRlIGRlIHRpIiwiY29tcGFueV9uYW1lIjoiUG9zZmFjaWwiLCJhZGRyZXNzX2NpdHkiOiJQZWRyZWlyYSwgU1AiLCJodGlkb2NpZCI6IjRnM3JIU1pSV19QcHhwbXFBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdCJ9,2025-03-27 12:41:44 UTC,Assistente de ti,Posfacil,"Pedreira, SP",BNE,"Empresa localizada na cidade de Pedreira/SP do ramo Informática, contrata Assistente de ti. Atribuições: Procuramos um perfil organizado, que goste de desafios e tenha raciocínio lógico!
Responsabilidades:
- organizar e arquivar documentos relacionados aos ativos, como contratos, notas fiscais e relatórios
- preparar relatórios periódicos sobre o status dos ativos e o desempenho dos fornecedores e clientes
- acompanhar solicitações de compra ou manutenção relacionadas aos ativos
- atualizar e manter registros de ativos próprios e/ou terceirizados no sistema
- realizar o acompanhamento de movimentações de ativos (aquisição, transferência, baixa, etc.)
- verificar se os ativos estão em conformidade para uso (fazer testes que comprovem sua perfeita usabilidade)
- acompanhar prazos de entrega, manutenção e substituição de ativos
- acompanhar kpis (indicadores de desempenho) relacionados à eficiência dos ativos.
área de experiência desejada: Experiência prévia em gestão de ativos, logística, inventário
habilidades técnicas esperadas:
- conhecimento básico em sistemas erp ou ferramentas de gestão de ativos
- pacote office, especialmente excel
- conhecimento básico em hardware/equipamentos android.
Local: Pedreira sp (presencial). Tipo de vínculo: Efetivo.",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJWZW5kZWRvciBkZSBjb25jcmV0byIsImNvbXBhbnlfbmFtZSI6IkhpcGVybWl4IEJyYXNpbCIsImFkZHJlc3NfY2l0eSI6IlBlZHJlaXJhLCBTUCIsImh0aWRvY2lkIjoiQ20yV095X2hhOUQ3VWxzR0FBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0In0=,2025-03-27 12:41:44 UTC,Vendedor de concreto,Hipermix Brasil,"Pedreira, SP",Blackboardjob,De segunda a sexta feira carteira nacional de habilitacao categoria b obrigatorio,há 5 dias,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-22
eyJqb2JfdGl0bGUiOiJBbmFsaXN0YSBkZSBQQ1AiLCJjb21wYW55X25hbWUiOiJDb25maWRlbmNpYWwiLCJhZGRyZXNzX2NpdHkiOiJQZWRyZWlyYSwgU1AiLCJodGlkb2NpZCI6Ik4yTFAxNnBWZ3pCdWd1cVNBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdCJ9,2025-03-27 12:41:44 UTC,Analista de PCP,Confidencial,"Pedreira, SP",Trabalha Brasil,"Descrição Geral:Cargoengenheiro de programação
Requisitos:
experiência comprovada na função mínimo 6;
Formação: Engenharia de produção;
Pós-graduação será um diferencial.
Horario:de trabalho: Segunda a sexta-feira das 07:00 as 16:48.
Benefícios: Plano de saúde unimed; Refeitório no local; Convênios com farmácia.
Nomedantasia:confidencial",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJJbnNwZXRvciBkZSBRdWFsaWRhZGUgKHRlbXBvcsOhcmlhKSIsImNvbXBhbnlfbmFtZSI6IlBMQVNUSUNPUyBNIEIgTFREQS4iLCJhZGRyZXNzX2NpdHkiOiJQZWRyZWlyYSwgU1AiLCJodGlkb2NpZCI6IjRHaG16OHRRWHRJQ3RyVlFBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdCJ9,2025-03-27 12:41:46 UTC,Inspetor de Qualidade (temporária),PLASTICOS M B LTDA.,"Pedreira, SP",Indeed,"OBS.: Vaga temporária para cobrir licença maternidade.

Requisitos: Ensino médio completo; Conhecimento básico em Excel; Conhecimento específico em Ferramentas Lean Manutacturing e Ferramentas da Qualidade; Residir em Pedreira ou Cidades próximas.

Responsabilidades: Dar suporte ao coordenador de processos e qualidade à possíveis soluções de problemas; Emitir e controlar os alertas de qualidade quando houver problemas internos / externos (clientes); Manter a organização e o controle de registros da qualidade ( planos de controle de recebimento, plano de controle de produtos, desvios, alertas ); Controlar e alimentar planilha de dados para controle dos processos; Relatar o acompanhamento dos processos de produção; Realizar a inspeção e a liberação de insumos, entre outras atividades.

Horário de Trabalho: 2° turno - Seg a Sáb: 13:40h às 22:00h",N/A,N/A,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJCYWxjb25pc3RhIGRlIEZyaW9zIC0gRmxleCIsImNvbXBhbnlfbmFtZSI6IkZsZXggQXRhY2FyZWpvIiwiYWRkcmVzc19jaXR5IjoiUGVkcmVpcmEsIFNQIiwiaHRpZG9jaWQiOiJsNzd3WHA3T0hhb1d6RkdmQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQifQ==,2025-03-27 12:41:46 UTC,Balconista de Frios - Flex,Flex Atacarejo,"Pedreira, SP",Flex Atacarejo - Gupy,"Descrição da vaga

Este profissional é responsável por priorizar o atendimento ao cliente, seguindo as Boas Práticas de Fabricação que garantem a qualidade dos produtos perecíveis, tais como frios, laticínios, congelados, entre outros.

Responsabilidades e atribuições
• Priorizar o atendimento ao cliente.
• Embalar, pesar e etiquetar as mercadorias;
• Cortar, fatiar, moer, triturar mercadorias, embalar e etiquetar os produtos;
• Zelar pela limpeza e conservação dos utensílios, equipamentos e local de trabalho;
• Armazenar as peças nas câmaras resfriadas e congeladas respeitando as datas de validade;
• Auxiliar nas trocas diárias dos preços e na seleção de produtos;
• Outras atividades correlacionadas à função.

Requisitos e qualificações

Requisitos:
• Ensino fundamental completo

Competências:
• Atendimento ao cliente
• Comunicação
• Agilidade

Informações adicionais

Já falamos tudo o que esperamos de você, agora é hora de contar um pouco do que oferecemos para todos que fazem parte do nosso time:

Nossos Benefícios: Vale Transporte; Vale Alimentação; Prêmio Assiduidade; Convênio Médico e Odontológico opcionais e um programa de incentivo com base nos resultados do final de ano.

E tem mais: O Flex investe constantemente em ações de desenvolvimento, oferece oportunidade para primeiro emprego, para profissionais experientes ou não, e prezamos pela diversidade, para nós o que importa é o Querer, a Vontade de fazer o melhor todos os dias, o prazer em Servir e Encantar os nossos clientes internos e externos.

Prezamos por valorizar nossos talentos, por isso, constantemente divulgamos nossas oportunidades primeiramente para quem já faz parte do time, ou seja, você pode iniciar em uma área e ir aproveitando as oportunidades internas.",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJnYXLDp29tIiwiY29tcGFueV9uYW1lIjoiUGFwYSBDaGliZSIsImFkZHJlc3NfY2l0eSI6IlBlZHJlaXJhLCBTUCIsImh0aWRvY2lkIjoiN2RtVUZzQXRqOXowa0JzT0FBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0In0=,2025-03-27 12:41:46 UTC,garçom,Papa Chibe,"Pedreira, SP",BNE,"Empresa localizada na cidade de Pedreira/SP do ramo Alimentos, contrata garçom. Atribuições: A vaga para garçom está disponível n.
Papa chibépizza e burguer.
Para essa vaga é necessário ter experiência na área de atendimento ao cliente. Tipo de vínculo: Efetivo.",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJDb2xhYm9yYWRvciBDb21lcmNpYWwiLCJjb21wYW55X25hbWUiOiJNYWdhemluZSBMdWl6YSIsImFkZHJlc3NfY2l0eSI6IlBlZHJlaXJhLCBTUCIsImh0aWRvY2lkIjoiLTVRdUg3MWNrdjNkVnZwVUFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0In0=,2025-03-27 12:41:46 UTC,Colaborador Comercial,Magazine Luiza,"Pedreira, SP",BeBee,"Detalhes do Cargo
"">

O nosso cargo de Vendedor de Loja é ideal para pessoas que sejam:
"">

Desenvolvedoras Pessoas
"">
"">
• Gostam de trabalhar em equipe;"">
• São comunicativos e têm habilidades interpessoais;"">
• Têm conhecimento em negociação e vendas; "">
• São capazes de resolver problemas e tomar decisões rápidas;"">
• São flexíveis e dispostos a aprender."">

Nossos Valorizados Colaboradores
"">

Trabalhar no Magalu significa estar em uma equipe em que cada membro é tratado com respeito e dignidade. Aqui, você terá a oportunidade de contribuir para o sucesso do nosso negócio enquanto também cresce profissionalmente.
"">",há 2 dias,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-25
eyJqb2JfdGl0bGUiOiJQaW50b3IiLCJjb21wYW55X25hbWUiOiJDb25maWRlbmNpYWwiLCJhZGRyZXNzX2NpdHkiOiJQZWRyZWlyYSwgU1AiLCJodGlkb2NpZCI6Ik9HQ3VzdWZsQzU3N3pCZlpBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdCJ9,2025-03-27 12:41:46 UTC,Pintor,Confidencial,"Pedreira, SP",Trabalha Brasil,Descrição Geral:Requisitos: ensino médio completo. Necessária experiência comprovada em carteira. experiência em pintura predial. Atividades: tarefas pertinentes a rotina de pintura predial.,N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJQcm9tb3RvciBkZSBWZW5kYXMgKFJlZ2nDo286IFpvbmEgTm9ydGUgZGUgU1ApIiwiY29tcGFueV9uYW1lIjoiUExBU1RJQ09TIE0gQiBMVERBLiIsImFkZHJlc3NfY2l0eSI6IlBlZHJlaXJhLCBTUCIsImh0aWRvY2lkIjoia3NGOGozTzd0a1EwdzVXRkFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0In0=,2025-03-27 12:41:46 UTC,Promotor de Vendas (Região: Zona Norte de SP),PLASTICOS M B LTDA.,"Pedreira, SP",Indeed,"Requisitos:

Ensino médio completo; Indispensável experiência em merchandising, na região especificada do cargo; Será um diferencial possuir CNH-A/B e condução própria; Residir na Zona Norte de SP.

Atividades:
• Organizar os produtos de acordo com o layout estabelecido;
• Demonstrar os produtos aos clientes e esclarecer dúvidas;
• Repor e organizar os produtos;
• Negociar espaços nos pontos de venda, ex ponto extra, ilhas, ponta de Gôndola;
• Estar atento às ações da concorrência e reportar a empresas;
• Subir as informações de pesquisa de preço, ruptura, entre outras no sistema;
• Documentar os resultados das ações e reportar ao supervisor;",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJFc3RhZ2nDoXJpbyIsImNvbXBhbnlfbmFtZSI6IlVsdHJhIFByb2Nlc3NvIFNlbGV0aXZvIiwiYWRkcmVzc19jaXR5IjoiUGVkcmVpcmEsIFNQIiwiaHRpZG9jaWQiOiIyelhFd1lHNzRyX1laTkw2QUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQifQ==,2025-03-27 12:41:46 UTC,Estagiário,Ultra Processo Seletivo,"Pedreira, SP",BNE,"Empresa localizada na cidade de Pedreira/SP do ramo Administrativo, contrata Estagiário. Atribuições: Estamos contratando um estagiário em pedreira - pa.
Requisitos:
Cursando superior em administração, ciência contábeis e afins.
Disponibilidade para meio período (manhã).
Habilidades com organização.
Proativo e .
Benefícios:
Bolsa estágio R$ 600,00 + vt. Tipo de vínculo: Estágio.",há 25 dias,Estágio,None,N/A,N/A,N/A,PEDREIRA,2025-03-02
eyJqb2JfdGl0bGUiOiJBc3Npc3RlbnRlIGRlIE9wZXJhw6fDtWVzIGUgTWFudXRlbsOnw6NvIOKAkyBQZWRyZWlyYSBTUCDigJMgTWV0YWx1bWluaW8gVGVsZWZlcmljb3MiLCJjb21wYW55X25hbWUiOiJNZXRhbHVtaW5pbyBUZWxlZmVyaWNvcyIsImFkZHJlc3NfY2l0eSI6IlBlZHJlaXJhLCBTUCIsImh0aWRvY2lkIjoiT3Z3OUFESjdvdWpwX1BJa0FBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0In0=,2025-03-27 12:41:46 UTC,Assistente de Operações e Manutenção – Pedreira SP – Metaluminio Telefericos,Metaluminio Telefericos,"Pedreira, SP",Empregos,"[ads1]

Titulo da Vaga: Assistente de Operações e Manutenção – Pedreira SP

Nome da Empresa: Metaluminio Telefericos

Salário:

Localização: Pedreira – SP

Descrição da Vaga: O Grupo Teleféricos nasceu em 1986 e é composto pelas empresas Metalumínio Projetos e Montagens (Metalumínio Teleféricos) e Eurotec Teleféricos do Brasil (Eurotec), as quais atuam conjuntamente na área de soluções diversas com cabos de aço no mercado nacional.São 38 anos atuando em mais de 50% dos teleféricos existentes no Brasil, se consolidando como líder de mercado. Contamos com equipe de técnicos especialistas, visando à segurança em primeiro lugar, através da observação às normas vigentes e implementação de circuitos de redundância.Estamos com a vaga aberta para Assistente de Operações e Manutenção no Teleférico de Pedreira.ATIVIDADES:Manutenção do teleférico;Auxílio na operação e condução de teleférico;Embarque e desembarque de passageiros;Atendimento/ orientações aos usuários do teleférico;Manutenção da limpeza e organização no local de trabalho.REQUISITOS:Boa comunicação no atendimento ao público;Ágil na resolução de problemas;Habilidade para identificar e diagnosticar problemas de manutenção de forma eficiente;

[ads2]

Candidatar-se a vaga!",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJBbmFsaXN0YSBkZSBSSCIsImNvbXBhbnlfbmFtZSI6IlNBQkVSIENPTlNVTFRPUklBIiwiYWRkcmVzc19jaXR5IjoiUGVkcmVpcmEsIFNQIiwiaHRpZG9jaWQiOiIyZkM2U05mbmZFY0dSQlhwQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQifQ==,2025-03-27 12:41:46 UTC,Analista de RH,SABER CONSULTORIA,"Pedreira, SP",LinkedIn,"Realizar recrutamento e seleção, avaliação de desempenho, descrição de cargos. Realizará fechamento de ponto e conferência de folha de pagamento. Será um diferencial ter experiências anteriores.

Superior completo em Administração, Psicologia ou Recursos Humanos.",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJBdXhpbGlhciBkZSBiYWxjb25pc3RhIGRlIGZhcm1hY2lhIHBlZHJlaXJhIDcyMDY4IHZhZ2EiLCJjb21wYW55X25hbWUiOiJEaXZ1bGdhIFZhZ2FzIEVtcHJlZ29zIEJyYXNpbCIsImFkZHJlc3NfY2l0eSI6IlBlZHJlaXJhLCBTUCIsImh0aWRvY2lkIjoiUmU4azVfOGdCcXFUVVlaVkFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0In0=,2025-03-27 12:41:46 UTC,Auxiliar de balconista de farmacia pedreira 72068 vaga,Divulga Vagas Empregos Brasil,"Pedreira, SP",Sercanto,Principais atividades atendimento e orientacao aos clientes atendimento no balcao de medicamentos e na perfumaria guarda e conferencia de,há 3 dias,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-24
eyJqb2JfdGl0bGUiOiJFc3BlY2lhbGlzdGEgZW0gUHJvY2Vzc29zIGUgUHJvZHV0b3MiLCJjb21wYW55X25hbWUiOiJQTEFTVElDT1MgTSBCIExUREEuIiwiYWRkcmVzc19jaXR5IjoiUGVkcmVpcmEsIFNQIiwiaHRpZG9jaWQiOiJ1TTVNcEdBSHJDRUFJTUU2QUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQifQ==,2025-03-27 12:41:47 UTC,Especialista em Processos e Produtos,PLASTICOS M B LTDA.,"Pedreira, SP",BeBee,"Desenvolvimento Profissional

Aqui você terá a oportunidade de se desenvolver profissionalmente na área de qualidade, trabalhando em conjunto com nossa equipe de especialistas.

Requisitos:
• Ensino médio completo;
• Conhecimento básico em Excel;
• Conhecimento específico em Ferramentas Lean Manufaturado e Ferramentas da Qualidade;
• Residir em Pedreira ou cidades próximas;

Responsabilidades:
• Dar suporte ao coordenador de processos e qualidade para possíveis soluções de problemas;
• Emitir e controlar os alertas de qualidade quando houver problemas internos/externos (clientes);
• Mantém a organização e o controle de registros da qualidade (planos de controle de recebimento, plano de controle de produtos, desvios, alertas);
• Controlar e alimentar planilha de dados para controle dos processos;
• Relatar o acompanhamento dos processos de produção;
• Realizar a inspeção e a liberação de insumos, entre outras atividades;

Horário de Trabalho:

1º turno - Seg à Sáb: 05:20h às 13:40h",há 3 dias,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-24
eyJqb2JfdGl0bGUiOiJBbmFsaXN0YSBkZSByZWN1cnNvcyBodW1hbm9zIiwiY29tcGFueV9uYW1lIjoiQVZWSU8iLCJhZGRyZXNzX2NpdHkiOiJQZWRyZWlyYSwgU1AiLCJodGlkb2NpZCI6InRTcVpJRVVQbVhNdzlrZzZBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdCJ9,2025-03-27 12:41:47 UTC,Analista de recursos humanos,AVVIO,"Pedreira, SP",BNE,"Empresa localizada na cidade de Pedreira/SP do ramo Recursos Humanos, contrata Analista de recursos humanos. Atribuições: Para destacada indústria do segmento de bens de consumo situada em pedreira/sp. Graduação completa com especializações. O cargo requer experiência em dho (desenvolvimento, treinamento, comunicações, clima e desempenho). Domínio de pacote office e sistema de rh. Modelo presencial. Deverá residir ou ter disponibilidade para residir na região.
Cv no formato, informando remuneração atual/última e mobilidade para (email confidencial) sob sigla rhdho/pedreira/24. Tipo de vínculo: Efetivo.",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
